TransactionID,Date,Product,Category,UnitPrice,Quantity,DiscountPercent,TotalRevenue,Region,PaymentMethod,CustomerSegment,CustomerRating
TXN01358,2023-11-01,Backpack,Accessories,187.56,2,5,356.36,West,Credit Card,Corporate,4.0
TXN01221,2024-12-07,Headphones,Electronics,86.77,4,0,347.08,West,PayPal,Enterprise,1.0
TXN00067,2024-06-30,Office Chair,Furniture,421.25,5,0,2106.25,West,Debit Card,Startup,5.0
TXN00025,2024-04-17,Keyboard,Accessories,189.24,1,5,179.78,,Debit Card,Startup,3.0
TXN00145,2024-05-20,Notebook,Stationery,6.17,1,0,6.17,West,Bank Transfer,Individual,4.0
TXN00537,2024-08-18,Laptop,Electronics,1619.04,4,0,6476.16,South,Credit Card,Enterprise,3.0
TXN00812,2024-04-27,Keyboard,Accessories,46.19,2,5,87.76,North,Cash,Enterprise,3.0
TXN01145,2024-04-11,Notebook,Stationery,8.89,5,0,44.45,South,PayPal,Individual,4.0
TXN00086,2023-04-21,Headphones,Electronics,244.65,2,0,489.3,West,Credit Card,Enterprise,3.0
TXN01359,2024-02-13,Notebook,Stationery,29.93,1,10,26.94,,Credit Card,Enterprise,4.0
TXN01209,2024-08-29,Desk,Furniture,218.82,5,10,984.69,East,Bank Transfer,Individual,5.0
TXN01710,2024-02-11,Monitor,Electronics,538.39,1,0,538.39,Central,Credit Card,Individual,4.0
TXN01981,2023-07-16,Laptop,Electronics,815.43,3,0,2446.29,North,Debit Card,Enterprise,4.0
TXN01856,2024-01-25,Smartphone,Electronics,561.37,2,10,1010.47,North,Debit Card,Startup,4.0
TXN01810,2024-07-07,Smartphone,Electronics,524.01,1,0,524.01,East,Cash,Individual,2.0
TXN01170,2024-11-12,Smartphone,Electronics,317.14,2,0,634.28,West,Credit Card,Enterprise,2.0
TXN00363,2023-03-09,Headphones,Electronics,94.09,5,0,470.45,South,Cash,Startup,3.0
TXN01643,2023-04-05,Office Chair,Furniture,354.27,3,0,1062.81,South,PayPal,Corporate,4.0
TXN01178,2023-12-26,Mouse,Accessories,34.51,2,0,69.02,North,Debit Card,Enterprise,2.0
TXN01027,2024/13/45,Notebook,Stationery,10.75,2,0,-999.0,West,Bank Transfer,Individual,5.0
TXN01031,2023-01-18,Desk,Furniture,264.19,4,0,1056.76,South,PayPal,Corporate,3.0
TXN01243,2023-11-05,Monitor,Electronics,312.4,1,0,312.4,East,Cash,Individual,5.0
TXN01382,2023-12-11,Smartphone,Electronics,840.16,3,10,2268.43,South,Debit Card,Corporate,3.0
TXN01194,2024-06-15,Notebook,Stationery,11.11,3,10,30.0,East,Debit Card,Enterprise,4.0
TXN00666,2024-03-22,Laptop,Electronics,1665.36,5,5,7910.46,North,Cash,Individual,4.0
TXN00365,2024-07-19,Desk,Furniture,498.39,1,0,498.39,South,PayPal,Corporate,3.0
TXN00078,2024-06-03,Keyboard,Accessories,51.77,3,0,155.31,North,Cash,Enterprise,4.0
TXN00028,2023-04-22,Laptop,Electronics,993.95,4,5,3777.01,North,PayPal,Individual,1.0
TXN01465,2024-10-16,Keyboard,Accessories,165.07,5,0,825.35,East,PayPal,Enterprise,5.0
TXN00526,2023-10-20,Notebook,Stationery,21.57,4,0,86.28,West,Cash,Startup,4.0
TXN01873,2024-05-26,Desk,Furniture,736.83,1,20,589.46,North,PayPal,Enterprise,5.0
TXN00056,2023-07-05,Keyboard,Accessories,162.82,5,15,691.98,North,Debit Card,Individual,5.0
TXN00639,2023-05-10,Keyboard,Accessories,96.68,1,10,87.01,West,Credit Card,Enterprise,
TXN00303,2024-03-24,Monitor,Electronics,279.67,3,0,839.01,East,Bank Transfer,Individual,4.0
TXN00719,2024-05-23,Headphones,Electronics,90.13,2,0,180.26,North,Credit Card,Startup,3.0
TXN00625,2024-11-30,Laptop,Electronics,1662.46,1,10,1496.21,Central,Debit Card,Startup,5.0
TXN00008,2023-10-23,Mouse,Accessories,94.16,4,0,376.64,West,Bank Transfer,Corporate,4.0
TXN00804,2023-10-10,Office Chair,Furniture,275.15,1,0,275.15,West,Debit Card,Individual,5.0
TXN01050,2023-06-21,Laptop,Electronics,974.13,4,20,3117.22,West,PayPal,Individual,4.0
TXN00337,2023-07-07,Office Chair,Furniture,333.2,3,0,999.6,East,Debit Card,Individual,
TXN00048,2024-06-28,Office Chair,Furniture,,2,5,777.02,East,PayPal,Startup,5.0
TXN01511,2024-08-02,Keyboard,Accessories,118.81,4,20,380.19,South,Cash,Corporate,4.0
TXN00107,2024-02-24,Laptop,Electronics,935.89,5,0,4679.45,North,Credit Card,Individual,5.0
TXN00350,2024-03-30,Smartphone,Electronics,870.98,3,0,2612.94,West,Debit Card,Individual,5.0
TXN01080,2024-10-02,Mouse,Accessories,51.24,4,15,174.22,North,PayPal,Startup,2.0
TXN00239,2024-03-17,Headphones,Electronics,248.41,4,0,993.64,North,Debit Card,Corporate,2.0
TXN00214,2023-04-26,Monitor,Electronics,612.56,2,0,1225.12,North,Cash,Corporate,
TXN01279,2023-08-12,Office Chair,Furniture,159.29,3,0,477.87,South,PayPal,Individual,5.0
TXN01164,2023-04-03,Smartphone,Electronics,750.3,2,0,1500.6,West,Cash,Enterprise,4.0
TXN00794,2024-01-22,Desk,Furniture,550.96,5,0,2754.8,East,Cash,Startup,3.0
TXN01097,2024/13/45,Notebook,Stationery,20.44,2,0,40.88,South,Bank Transfer,Enterprise,4.0
TXN01205,2023-03-03,Keyboard,Accessories,70.61,1,5,67.08,South,PayPal,Enterprise,4.0
TXN01755,2024-04-21,Keyboard,Accessories,140.82,2,15,239.39,West,Bank Transfer,Individual,4.0
TXN01614,2024-03-03,Laptop,Electronics,1514.97,4,0,6059.88,Central,Credit Card,Individual,3.0
TXN01998,2023-04-21,Headphones,Electronics,343.75,4,0,1375.0,North,Credit Card,Startup,5.0
TXN00524,2024-07-08,Mouse,Accessories,137.55,4,0,550.2,West,Bank Transfer,Individual,3.0
TXN00233,2024-12-08,Desk,Furniture,706.61,5,0,3533.05,Central,Cash,Corporate,4.0
TXN00645,2023-03-15,Backpack,Accessories,149.42,2,0,298.84,West,PayPal,Individual,4.0
TXN01539,2023-05-25,Laptop,Electronics,1860.98,3,0,5582.94,South,Debit Card,Corporate,3.0
TXN00534,2024-02-14,Laptop,Electronics,955.01,5,10,4297.54,East,Cash,Startup,4.0
TXN01624,2023-12-19,Keyboard,Accessories,47.61,2,0,95.22,South,Cash,Individual,3.0
TXN00604,2023-06-28,Keyboard,Accessories,44.23,5,0,221.15,Central,Credit Card,Startup,
TXN01235,2024-05-18,Office Chair,Furniture,462.25,3,10,1248.08,South,PayPal,Startup,5.0
TXN01075,2024-10-23,Desk,Furniture,386.35,5,20,1545.4,South,Debit Card,Individual,5.0
TXN01331,2023-08-13,Keyboard,Accessories,64.45,3,5,183.68,Central,Credit Card,Enterprise,4.0
TXN00061,2023-01-01,Notebook,Stationery,23.52,5,10,105.84,West,Cash,Corporate,4.0
TXN01290,2023-12-21,Smartphone,Electronics,619.86,5,20,2479.44,East,Credit Card,Startup,3.0
TXN00093,2024-10-03,Keyboard,Accessories,123.32,2,0,246.64,North,Bank Transfer,Individual,5.0
TXN00667,2024-04-13,Notebook,Stationery,13.36,5,10,60.12,West,Cash,Individual,4.0
TXN00281,2024-06-16,Keyboard,Accessories,194.41,5,20,777.64,West,Debit Card,Enterprise,
TXN01139,2023-01-29,Headphones,Electronics,119.92,4,10,431.71,North,Bank Transfer,Individual,
TXN00360,2023-08-14,Mouse,Accessories,28.54,1,15,24.26,East,Cash,Startup,4.0
TXN01765,2023-10-27,Backpack,Accessories,151.05,1,15,128.39,South,Cash,Individual,4.0
TXN01838,2024/13/45,Monitor,Electronics,745.45,5,0,3727.25,East,Debit Card,Startup,5.0
TXN00848,2023-08-18,Notebook,Stationery,27.19,4,0,108.76,East,Credit Card,Corporate,5.0
TXN01405,2024-12-26,Office Chair,Furniture,583.03,2,0,1166.06,North,Cash,Corporate,4.0
TXN00111,2024-10-23,Desk,Furniture,748.91,1,10,674.02,North,Debit Card,Individual,4.0
TXN00043,2023-07-08,Backpack,Accessories,145.63,5,5,691.74,West,Bank Transfer,Corporate,5.0
TXN00126,2024-04-20,Backpack,Accessories,119.08,2,15,202.44,West,Debit Card,Enterprise,
TXN00205,2023-01-26,Keyboard,Accessories,138.46,5,15,588.46,North,Debit Card,Enterprise,4.0
TXN00053,2023-03-03,Keyboard,Accessories,158.27,1,0,158.27,East,Credit Card,Corporate,3.0
TXN00546,2023-11-06,Keyboard,Accessories,51.47,4,15,175.0,Central,Debit Card,Individual,3.0
TXN00069,2024-11-19,Laptop,Electronics,1252.09,2,0,2504.18,West,Debit Card,Individual,4.0
TXN01162,2024-01-27,Notebook,Stationery,9.09,5,5,43.18,North,Debit Card,Startup,3.0
TXN01579,2023-09-03,Keyboard,Accessories,30.64,4,5,116.43,South,Cash,Startup,3.0
TXN00184,2023-09-14,Notebook,Stationery,16.22,4,10,58.39,South,PayPal,Enterprise,5.0
TXN00138,2024-03-01,Backpack,Accessories,158.06,1,15,134.35,Central,Debit Card,Startup,4.0
TXN00900,2023-05-12,Laptop,Electronics,1599.83,1,0,1599.83,East,Debit Card,Individual,4.0
TXN00797,2023-08-02,Smartphone,Electronics,927.08,1,5,880.73,South,Debit Card,Enterprise,5.0
TXN00133,2024-04-29,Mouse,Accessories,118.59,5,10,533.66,West,Credit Card,Corporate,4.0
TXN00081,2023-02-25,Backpack,Accessories,54.77,1,5,52.03,Central,Bank Transfer,Individual,3.0
TXN01892,2023-12-10,Monitor,Electronics,858.18,5,0,4290.9,East,PayPal,Individual,4.0
TXN01572,2024-12-21,Mouse,Accessories,97.17,2,5,184.62,West,Bank Transfer,Corporate,4.0
TXN00542,2024-09-13,Desk,Furniture,546.13,5,0,2730.65,North,Debit Card,Enterprise,4.0
TXN01627,2024-06-26,Headphones,Electronics,125.8,2,20,201.28,North,PayPal,Corporate,5.0
TXN00984,2023-10-04,Headphones,Electronics,302.71,1,0,302.71,West,Bank Transfer,Corporate,4.0
TXN00166,2024-05-15,Monitor,Electronics,396.6,4,0,1586.4,South,PayPal,Enterprise,4.0
TXN00249,2024-05-29,Mouse,Accessories,80.0,1,10,72.0,Central,PayPal,Enterprise,5.0
TXN00447,2024-06-17,Laptop,Electronics,1318.82,1,0,1318.82,North,Bank Transfer,Enterprise,3.0
TXN01174,2023-10-30,Notebook,Stationery,7.81,3,10,21.09,South,Bank Transfer,Corporate,4.0
TXN00859,2024-03-16,Backpack,Accessories,53.56,4,10,192.82,South,PayPal,Corporate,5.0
TXN01284,2024-12-09,Notebook,Stationery,22.85,5,0,114.25,Central,Credit Card,Corporate,3.0
TXN00098,2023-08-13,Keyboard,Accessories,104.59,1,0,104.59,South,Debit Card,Corporate,2.0
TXN00764,2024-03-04,Headphones,Electronics,171.56,2,0,343.12,East,Debit Card,Startup,3.0
TXN00738,2023-08-18,Notebook,Stationery,6.38,2,0,12.76,Central,Debit Card,Corporate,4.0
TXN01282,2023-01-10,Monitor,Electronics,877.8,4,0,3511.2,East,Debit Card,Corporate,5.0
TXN00103,2023-10-10,Headphones,Electronics,258.18,4,10,929.45,South,PayPal,Corporate,5.0
TXN00435,2024-06-25,Backpack,Accessories,181.21,3,0,543.63,East,Debit Card,Startup,3.0
TXN00075,2023-11-04,Smartphone,Electronics,872.98,3,0,2618.94,East,Credit Card,Enterprise,5.0
TXN01829,2024-08-24,Smartphone,Electronics,856.74,5,10,3855.33,South,Debit Card,Individual,2.0
TXN01227,2023-12-15,Office Chair,Furniture,440.1,1,0,440.1,East,Bank Transfer,Enterprise,5.0
TXN00919,2023-09-03,Desk,Furniture,375.69,3,0,1127.07,South,PayPal,Enterprise,4.0
TXN01746,2023-08-14,Backpack,Accessories,159.48,3,0,478.44,West,PayPal,Startup,1.0
TXN01705,2023-02-20,Backpack,Accessories,149.07,4,0,596.28,East,Cash,Individual,5.0
TXN01652,2023-12-16,Desk,Furniture,570.04,4,0,2280.16,South,Bank Transfer,Individual,4.0
TXN00763,2023-09-17,Backpack,Accessories,81.14,2,0,162.28,East,Credit Card,Individual,5.0
TXN00990,2023-10-13,Mouse,Accessories,131.64,5,0,658.2,South,Bank Transfer,Startup,4.0
TXN00389,2023-04-12,Office Chair,Furniture,434.47,3,10,1173.07,West,Credit Card,Startup,4.0
TXN00236,2024-12-26,Mouse,Accessories,79.99,3,0,239.97,East,Credit Card,Enterprise,4.0
TXN01538,2024-09-05,Notebook,Stationery,24.88,5,0,124.4,East,Cash,Individual,4.0
TXN00268,2023-01-21,Mouse,Accessories,53.82,1,0,53.82,South,PayPal,Startup,3.0
TXN01490,2024-12-17,Smartphone,Electronics,798.45,3,15,2036.05,North,Credit Card,Individual,3.0
TXN00118,2024-05-14,Mouse,Accessories,32.93,3,20,79.03,West,Bank Transfer,Corporate,3.0
TXN01638,2023-08-30,Office Chair,Furniture,579.7,4,0,2318.8,South,Bank Transfer,Corporate,3.0
TXN00674,2023-11-05,Monitor,Electronics,674.96,5,15,2868.58,North,Cash,Individual,
TXN00250,2023-10-29,Smartphone,Electronics,483.63,2,10,870.53,East,PayPal,Corporate,4.0
TXN01482,2024-10-24,Notebook,Stationery,22.57,3,0,67.71,South,Debit Card,Startup,4.0
TXN01974,2024-02-24,Backpack,Accessories,193.27,1,0,193.27,Central,Cash,Startup,5.0
TXN00095,2024-06-30,Mouse,Accessories,148.82,2,0,297.64,Central,Cash,Enterprise,5.0
TXN00034,2023-06-10,Laptop,Electronics,890.42,5,0,4452.1,South,Debit Card,Individual,4.0
TXN01494,2024/13/45,Desk,Furniture,211.46,2,0,422.92,North,PayPal,Individual,3.0
TXN01702,2024-05-16,Headphones,Electronics,209.65,5,15,891.01,West,Bank Transfer,Corporate,3.0
TXN00449,2023-11-27,Keyboard,Accessories,199.35,2,10,358.83,West,Bank Transfer,Enterprise,
TXN00717,2024-05-17,Keyboard,Accessories,145.82,3,5,415.59,East,Debit Card,Corporate,4.0
TXN01291,2023-07-29,Desk,Furniture,452.83,3,0,1358.49,East,Cash,Individual,4.0
TXN01549,2024-01-23,Keyboard,Accessories,71.49,1,0,71.49,West,Credit Card,Startup,5.0
TXN00001,2023-01-21,Keyboard,Accessories,165.41,3,10,446.61,North,PayPal,Startup,2.0
TXN01403,2024-09-04,Keyboard,Accessories,121.21,3,0,363.63,East,Cash,Enterprise,4.0
TXN01102,2024-11-15,Laptop,Electronics,1355.14,1,5,1287.38,North,Debit Card,Individual,5.0
TXN01109,2023-01-19,Headphones,Electronics,336.87,5,0,1684.35,West,PayPal,Individual,2.0
TXN01252,2024-12-20,Laptop,Electronics,1048.38,3,10,2830.63,South,Credit Card,Individual,4.0
TXN00083,2023-11-08,Mouse,Accessories,113.67,2,0,227.34,North,PayPal,Startup,5.0
TXN01315,2023-07-21,Office Chair,Furniture,508.72,4,0,2034.88,West,Bank Transfer,Individual,3.0
TXN00677,2023-01-13,Backpack,Accessories,127.57,2,0,255.14,South,PayPal,Corporate,4.0
TXN01800,2024-05-12,Desk,Furniture,298.42,1,0,298.42,Central,Debit Card,Corporate,4.0
TXN01047,2023-02-20,Monitor,Electronics,671.09,4,20,2147.49,South,PayPal,Individual,3.0
TXN00771,2023-07-07,Backpack,Accessories,170.57,5,0,852.85,East,Debit Card,Enterprise,4.0
TXN01241,2024-11-27,Keyboard,Accessories,41.99,5,10,188.96,West,Credit Card,Corporate,1.0
TXN01776,2023-03-04,Headphones,Electronics,284.28,4,0,1137.12,West,PayPal,Individual,5.0
TXN01612,2023-12-02,Office Chair,Furniture,196.27,4,0,785.08,Central,Cash,Individual,3.0
TXN01520,2024-12-22,Keyboard,Accessories,33.04,2,10,59.47,West,PayPal,Enterprise,4.0
TXN00405,2023-04-18,Monitor,Electronics,294.42,1,0,294.42,East,PayPal,Startup,4.0
TXN01870,2024-10-20,Office Chair,Furniture,269.91,3,15,688.27,South,PayPal,Corporate,2.0
TXN01325,2024-09-12,Monitor,Electronics,425.66,5,20,1702.64,Central,Debit Card,Enterprise,3.0
TXN01367,2023-06-13,Monitor,Electronics,730.68,1,0,730.68,Central,Debit Card,Enterprise,4.0
TXN00105,2023-11-20,Mouse,Accessories,133.38,4,0,533.52,West,Bank Transfer,Enterprise,4.0
TXN00689,2024-11-12,Backpack,Accessories,61.34,2,10,110.41,Central,Cash,Individual,3.0
TXN01332,2024-04-09,Monitor,Electronics,648.0,1,0,648.0,West,Cash,Enterprise,4.0
TXN00827,2023-04-15,Laptop,Electronics,1859.39,3,15,-999.0,East,Debit Card,Enterprise,
TXN00063,2023-08-17,Desk,Furniture,226.04,5,20,904.16,South,PayPal,Enterprise,2.0
TXN00853,2023-06-07,Monitor,Electronics,695.38,1,0,695.38,Central,Debit Card,Startup,5.0
TXN01380,2024-12-01,Mouse,Accessories,57.33,2,0,114.66,West,PayPal,Enterprise,4.0
TXN00224,2024-10-14,Office Chair,Furniture,376.15,1,10,338.54,South,Bank Transfer,Corporate,4.0
TXN00146,2024-07-26,Keyboard,Accessories,180.24,3,5,513.68,South,PayPal,Corporate,4.0
TXN01089,2024-09-17,Office Chair,Furniture,172.12,3,10,464.72,West,Debit Card,Individual,4.0
TXN00374,2023-01-10,Backpack,Accessories,104.44,4,5,396.87,Central,PayPal,Corporate,
TXN01449,2024-06-17,Notebook,Stationery,27.82,4,0,111.28,South,Credit Card,Enterprise,5.0
TXN01143,2024-12-11,Backpack,Accessories,125.79,2,0,251.58,East,Debit Card,Enterprise,4.0
TXN01865,2024-07-03,Mouse,Accessories,120.64,4,15,410.18,West,Cash,Corporate,5.0
TXN01526,2024-12-11,Headphones,Electronics,228.16,5,10,1026.72,West,PayPal,Startup,2.0
TXN01633,2023-07-28,Mouse,Accessories,40.31,2,0,80.62,East,Credit Card,Startup,3.0
TXN01388,2024-05-20,Office Chair,Furniture,420.06,3,5,1197.17,East,Bank Transfer,Corporate,3.0
TXN00010,2023-03-04,Backpack,Accessories,163.56,4,0,654.24,West,Credit Card,Enterprise,5.0
TXN00450,2024-04-24,Office Chair,Furniture,556.39,5,10,2503.76,West,PayPal,Individual,4.0
TXN00709,2023-07-28,Smartphone,Electronics,633.88,3,0,1901.64,Central,Cash,Individual,5.0
TXN00256,2023-04-19,Headphones,Electronics,199.48,3,0,598.44,West,Debit Card,Corporate,3.0
TXN00883,2024-01-22,Desk,Furniture,517.74,2,0,1035.48,North,PayPal,Corporate,3.0
TXN00390,2023-04-06,Backpack,Accessories,111.81,2,5,212.44,North,Credit Card,Startup,4.0
TXN00909,2023-05-18,Laptop,Electronics,1047.06,4,0,4188.24,North,Cash,Individual,5.0
TXN00925,2023-04-21,Keyboard,Accessories,147.3,5,0,736.5,North,Cash,Corporate,3.0
TXN01738,2023-10-02,Laptop,Electronics,919.46,1,0,919.46,East,PayPal,Startup,5.0
TXN01794,2024/13/45,Keyboard,Accessories,112.1,3,15,285.85,East,Debit Card,Enterprise,2.0
TXN00461,2024-06-02,Laptop,Electronics,1528.22,4,0,6112.88,East,PayPal,Startup,4.0
TXN01491,2023-02-01,Backpack,Accessories,105.63,2,0,211.26,North,Debit Card,Startup,1.0
TXN01735,2024-12-18,Headphones,Electronics,175.76,5,20,703.04,North,Credit Card,Individual,5.0
TXN01169,2024-09-19,Keyboard,Accessories,79.72,5,0,398.6,South,Cash,Corporate,1.0
TXN00959,2024-11-06,Monitor,Electronics,658.47,3,5,1876.64,Central,Debit Card,Enterprise,5.0
TXN00502,2024-11-04,Keyboard,Accessories,194.85,5,0,974.25,North,Cash,Individual,4.0
TXN00740,2023-09-28,Monitor,Electronics,449.51,2,0,899.02,West,Credit Card,Enterprise,4.0
TXN01889,2024-05-05,Desk,Furniture,213.22,3,20,511.73,East,Cash,Corporate,2.0
TXN00869,2023-03-20,Mouse,Accessories,85.4,3,15,217.77,Central,Debit Card,Corporate,4.0
TXN00732,2023-06-30,Backpack,Accessories,82.74,5,5,393.02,North,Cash,Enterprise,4.0
TXN00540,2024-05-19,Mouse,Accessories,36.43,2,0,72.86,South,Cash,Startup,4.0
TXN01202,2024-09-14,Smartphone,Electronics,391.87,2,10,705.37,North,Cash,Enterprise,5.0
TXN00698,2023-07-12,Monitor,Electronics,478.73,3,0,1436.19,West,Bank Transfer,Corporate,2.0
TXN01421,2024-06-14,Laptop,Electronics,1702.97,2,0,3405.94,South,Credit Card,Corporate,2.0
TXN01404,2023-07-15,Office Chair,Furniture,560.06,2,0,1120.12,North,Debit Card,Enterprise,4.0
TXN01146,2023-03-28,Mouse,Accessories,144.93,3,10,391.31,South,PayPal,Enterprise,3.0
TXN01032,2024-07-21,Laptop,Electronics,1538.11,2,0,3076.22,South,PayPal,Enterprise,4.0
TXN00373,2024-07-20,Desk,Furniture,333.25,4,0,1333.0,West,PayPal,Corporate,4.0
TXN00668,2024-04-22,Monitor,Electronics,737.47,5,0,3687.35,Central,Credit Card,Individual,5.0
TXN01557,2023-09-21,Keyboard,Accessories,189.95,4,0,759.8,West,Bank Transfer,Enterprise,4.0
TXN00358,2024-06-11,Notebook,Stationery,10.58,1,0,10.58,East,Bank Transfer,Enterprise,4.0
TXN00968,2024-08-28,Monitor,Electronics,401.17,1,0,401.17,West,Debit Card,Individual,5.0
TXN00784,2023-05-19,Smartphone,Electronics,322.2,3,0,966.6,West,Bank Transfer,Startup,4.0
TXN00736,2023-04-21,Laptop,Electronics,1803.65,2,0,3607.3,East,Credit Card,Startup,3.0
TXN01036,2024-09-14,Headphones,Electronics,181.85,3,0,545.55,West,PayPal,Corporate,4.0
TXN00971,2023-04-25,Backpack,Accessories,139.13,5,10,626.08,East,Credit Card,Startup,4.0
TXN01556,2023-10-12,Mouse,Accessories,136.46,5,10,614.07,West,PayPal,Enterprise,
TXN01518,2023-10-06,Notebook,Stationery,27.08,1,0,27.08,North,Debit Card,Corporate,5.0
TXN01555,2023-07-15,Laptop,Electronics,1846.44,3,0,5539.32,West,Cash,Corporate,3.0
TXN01377,2024-06-23,Office Chair,Furniture,282.87,4,10,1018.33,North,Cash,Startup,4.0
TXN01522,2023-01-24,Notebook,Stationery,27.66,2,0,55.32,West,Debit Card,Individual,3.0
TXN01674,2024-07-24,Headphones,Electronics,313.11,2,0,626.22,East,Debit Card,Startup,4.0
TXN01253,2023-06-12,Notebook,Stationery,7.81,4,5,29.68,North,Credit Card,Corporate,3.0
TXN01728,2023-11-25,Keyboard,Accessories,141.32,2,5,268.51,East,Cash,Corporate,5.0
TXN01750,2024-09-23,Notebook,Stationery,,1,0,21.31,South,Bank Transfer,Corporate,4.0
TXN01237,2024-12-23,Notebook,Stationery,17.83,3,0,53.49,East,Bank Transfer,Enterprise,2.0
TXN00886,2024-03-27,Desk,Furniture,346.72,4,15,1178.85,East,Debit Card,Enterprise,3.0
TXN00080,2024-06-07,Monitor,Electronics,307.66,1,0,307.66,North,Debit Card,Individual,4.0
TXN01173,2024-05-25,Mouse,Accessories,93.52,5,5,444.22,North,Debit Card,Individual,5.0
TXN00815,2023-08-31,Desk,Furniture,589.73,2,0,1179.46,South,Credit Card,Startup,3.0
TXN00204,2024-01-20,Mouse,Accessories,145.18,4,0,580.72,South,Bank Transfer,Corporate,3.0
TXN00672,2023-02-26,Notebook,Stationery,19.42,3,10,52.43,North,Bank Transfer,Startup,2.0
TXN01563,2023-10-06,Laptop,Electronics,1747.16,3,0,5241.48,West,Bank Transfer,Corporate,5.0
TXN00058,2023-06-14,Smartphone,Electronics,1102.71,2,0,2205.42,North,Bank Transfer,Individual,5.0
TXN00134,2023-01-16,Notebook,Stationery,6.29,2,0,12.58,Central,Debit Card,Individual,4.0
TXN01141,2024-02-21,Mouse,Accessories,109.28,2,0,218.56,East,Bank Transfer,Corporate,5.0
TXN00934,2024-03-22,Headphones,Electronics,206.52,4,0,826.08,North,Bank Transfer,Individual,2.0
TXN01719,2024-02-10,Desk,Furniture,756.58,3,0,2269.74,North,Cash,Enterprise,3.0
TXN00824,2024-04-15,Notebook,Stationery,26.08,4,5,99.1,Central,Bank Transfer,Startup,2.0
TXN01215,2023-03-30,Backpack,Accessories,155.34,3,0,466.02,West,Cash,Enterprise,4.0
TXN00505,2024-01-01,Laptop,Electronics,1801.51,5,10,8106.79,North,Bank Transfer,Startup,5.0
TXN01812,2024-06-08,Desk,Furniture,493.01,5,10,2218.54,East,Debit Card,Corporate,3.0
TXN00348,2024-06-06,Desk,Furniture,725.31,5,20,2901.24,Central,Credit Card,Corporate,3.0
TXN00387,2023-09-29,Monitor,Electronics,513.74,5,0,2568.7,North,Debit Card,Corporate,1.0
TXN01025,2023-07-07,Smartphone,Electronics,,5,0,2384.0,Central,Credit Card,Corporate,3.0
TXN00895,2024-06-05,Monitor,Electronics,728.92,5,0,3644.6,North,Debit Card,Individual,4.0
TXN00829,2023-01-06,Keyboard,Accessories,161.76,4,5,614.69,North,Bank Transfer,Startup,4.0
TXN01933,2023-03-03,Backpack,Accessories,131.79,5,5,626.0,South,PayPal,Corporate,5.0
TXN00476,2024-08-30,Headphones,Electronics,104.85,2,15,178.24,Central,Credit Card,Corporate,4.0
TXN01573,2023-07-21,Desk,Furniture,675.33,2,10,1215.59,East,Cash,Enterprise,3.0
TXN01476,2024-04-28,Backpack,Accessories,44.93,3,0,134.79,West,Debit Card,Enterprise,4.0
TXN01425,2024-04-02,Notebook,Stationery,10.5,4,15,35.7,South,Credit Card,Individual,4.0
TXN00653,2023-07-08,Keyboard,Accessories,87.67,4,10,315.61,West,Credit Card,Individual,1.0
TXN00173,2024-05-29,Office Chair,Furniture,398.85,2,10,717.93,North,Cash,Corporate,4.0
TXN01150,2024-12-12,Notebook,Stationery,5.15,2,20,8.24,East,PayPal,Individual,5.0
TXN00039,2023-02-23,Monitor,Electronics,634.04,1,0,634.04,East,Bank Transfer,Individual,5.0
TXN00714,2023-07-13,Office Chair,Furniture,526.85,1,15,447.82,East,Cash,Individual,2.0
TXN00091,2023-08-13,Desk,Furniture,312.23,4,0,1248.92,West,Cash,Startup,5.0
TXN01977,2023-07-15,Desk,Furniture,587.27,5,5,2789.53,West,Credit Card,Startup,3.0
TXN01206,2023-06-09,Smartphone,Electronics,657.96,1,15,559.27,South,Bank Transfer,Startup,4.0
TXN00876,2024-10-25,Laptop,Electronics,1915.75,1,5,1819.96,East,Bank Transfer,Individual,4.0
TXN01553,2023-10-03,Monitor,Electronics,690.74,5,5,3281.02,West,Cash,Individual,2.0
TXN01930,2023-03-16,Keyboard,Accessories,119.2,2,5,226.48,North,PayPal,Corporate,5.0
TXN01094,2023-04-05,Backpack,Accessories,143.88,2,0,287.76,North,Bank Transfer,Individual,3.0
TXN01156,2024-06-10,Desk,Furniture,372.53,3,0,1117.59,North,PayPal,Enterprise,4.0
TXN01964,2024-12-07,Notebook,Stationery,19.03,2,15,32.35,Central,Cash,Individual,4.0
TXN01999,2024-11-01,Office Chair,Furniture,422.73,4,0,1690.92,North,Cash,Individual,4.0
TXN00500,2024-05-28,Monitor,Electronics,389.55,1,15,331.12,West,Cash,Startup,4.0
TXN00339,2024-03-26,Mouse,Accessories,58.39,4,15,198.53,West,PayPal,Corporate,4.0
TXN01189,2023-06-29,Desk,Furniture,299.22,1,0,299.22,Central,Bank Transfer,Corporate,4.0
TXN00029,2024-11-11,Smartphone,Electronics,737.05,3,5,2100.59,North,Cash,Individual,4.0
TXN01218,2023-12-21,Desk,Furniture,532.92,1,0,532.92,East,PayPal,Enterprise,4.0
TXN01352,2023-08-15,Office Chair,Furniture,322.26,3,5,918.44,West,Bank Transfer,Enterprise,5.0
TXN01859,2023-09-28,Office Chair,Furniture,453.19,2,0,906.38,West,Cash,Corporate,1.0
TXN00946,2024-06-21,Monitor,Electronics,454.38,5,10,2044.71,Central,Bank Transfer,Startup,4.0
